IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
AMAHOM,Cc1ccccc1/C=N1/[C@H]2C[C@H]3/N(=C/c4ccccc4C)->[Fe+2]<-14(<-[O-]c1c(Br)cccc1Br->4)<-N(=C\c1ccccc1C)/[C@@H](C2)C3,C36 H36 Br2 Fe1 N3 O1 1+,1.0,Cc1ccccc1C=N1C2CC3N(=Cc4ccccc4C)->[Fe+2]<-1(<-[O-]c1c(Br)cccc1Br)<-N(=Cc1ccccc1C)C(C2)C3,Cc1ccccc1C=N1C2CC3N(=Cc4ccccc4C)->[Fe+2]<-1(<-[O-]c1c(Br)cccc1Br)<-N(=Cc1ccccc1C)C(C2)C3,Cc1ccccc1C=N1C2CC3N(=Cc4ccccc4C)->[Fe+4]<-1(<-[Br-])(<-[O-]c1[c-]cccc1Br)<-N(=Cc1ccccc1C)C(C2)C3
AMIFUY,COC(=O)/C1[S-]->[Co+3]2345(<-[S-]\C=1C(=O)OC)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,C16 H21 Co1 O4 S2,0.0,COC(=O)C1[S-]->[Co+3]2345(<-[S-]C=1C(=O)OC)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,COC(=O)C1=S->[Co+]2345(<-S=C1C(=O)OC)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,COC(=O)C1=S->[Co+]2345(<-S=C1C(=O)OC)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C
AMIPOC,CCC1#C(CC)->[Ni]<-1(<-P(C(C)C)(C(C)C)C(C)C)<-P(C(C)C)(C(C)C)C(C)C,C24 H52 Ni1 P2,0.0,CCC1#C(CC)->[Ni]<-1(<-P(C(C)C)(C(C)C)C(C)C)<-P(C(C)C)(C(C)C)C(C)C,CCC1#C(CC)->[Ni]<-1(<-P(C(C)C)(C(C)C)C(C)C)<-P(C(C)C)(C(C)C)C(C)C,CCC1#C(CC)->[Ni]<-1(<-P(C(C)C)(C(C)C)C(C)C)<-P(C(C)C)(C(C)C)C(C)C
AMOZOR,COc1ccccc1N1CCN(CCCCC[N+]#[C-]->[Re+3]234<-[S-]CCN->2(CC[S-]->3)CC[S-]->4)CC1,C23 H37 N4 O1 Re1 S3,0.0,COc1ccccc1N1CCN(CCCCC[N+]#[C-]->[Re+3]234<-[S-]CCN->2(CC[S-]->3)CC[S-]->4)CC1,COc1ccccc1N1CCN(CCCCC[N+]#[C-]->[Re+3]234<-[S-]CCN->2(CC[S-]->3)CC[S-]->4)CC1,COc1ccccc1N1CCN(CCCCC[N+]#[C-]->[Re+3]234<-[S-]CCN->2(CC[S-]->3)CC[S-]->4)CC1
ANICAC,,C6 H14 Cl2 O3 Zn1,0.0,CO1CCO2CCO(C)->[Zn+2]<-1<-2(<-[Cl-])<-[Cl-],CO1CCO2CCO(C)->[Zn+2]<-1<-2(<-[Cl-])<-[Cl-],COCCO(CCOC)->[Zn+2](<-[Cl-])<-[Cl-]
APAZUN,[CH3-]->[Re+7]1(<-[O-2])(<-[O-2])(<-[O-2])<-N(=C\c2ccccn->12)/c1ccc(Cl)cc1,C13 H12 Cl1 N2 O3 Re1,0.0,[CH3-]->[Re+7]1(<-[O-2])(<-[O-2])(<-[O-2])<-N(=Cc2ccccn->12)c1ccc(Cl)cc1,[CH3-]->[Re+7]1(<-[O-2])(<-[O-2])(<-[O-2])<-N(=Cc2ccccn->12)c1ccc(Cl)cc1,Clc1ccc(N=Cc2ccccn2)cc1.[CH3-]->[Re+7](<-[O-2])(<-[O-2])<-[O-2]
APIMNI,,C10 H13 N1 Ni1 O7,0.0,O=C1CN23CC(=O)[O-]->[Ni+2]<-2(<-O)(<-O)(<-[O-]1)<-Oc1ccccc13,O=C1CN23CC(=O)[O-]->[Ni+2]<-2(<-O)(<-O)(<-[O-]1)<-Oc1ccccc13,O.O=C1CN2(c3ccccc3O)->[Ni+2](<-O)(<-[O-]1)<-[O-]C(=O)C2
APOTOO,[Cl-]->[Ni+2]1234(<-c5c->1[c-]->2(Cc1ccccn1)c->31ccccc->451)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,C33 H27 Cl1 N1 Ni1 P1,0.0,[Cl-]->[Ni+2]1234(<-c5[cH-]->1c->2(Cc1ccccn1)c->31ccccc->451)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,[Cl-]->[Ni+2]1234(<-c5c->1[c-]->2(Cc1ccccn1)c->31ccccc->451)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,[Cl-]->[Ni+2]1234(<-c5c->1[c-]->2(Cc1ccccn1)c->31ccccc->451)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
APUFEX,[Cl-]->[Au+]<-[C](N1CCCC1)N1CCCC1,C9 H16 Au1 Cl1 N2,0.0,[Cl-]->[Au+]<-[C](N1CCCC1)N1CCCC1,[Cl-]->[Au+]<-[C](N1CCCC1)N1CCCC1,[Cl-]->[Au+]<-[C](N1CCCC1)N1CCCC1
AQACUQ,,C37 H30 Cl1 O1 P1 Ru1,0.0,O=C(c1ccccc1)[C-2](c1ccccc1)->[Ru+4]1234(<-[Cl-])(<-c5c->1c->2[cH-]->3c->45)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,O=C(c1ccccc1)[C](c1ccccc1)->[Ru+2]1234(<-[Cl-])(<-c5c->1c->2[cH-]->3c->45)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,O=C(c1ccccc1)[C](c1ccccc1)->[Ru+2]1234(<-[Cl-])(<-c5c->1c->2[cH-]->3c->45)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
AQAXEV,,C23 H36 Co1 N6 O1 1+,1.0,CC1C(C)=N2CCc3ccccn3->[Co+2]<-23(<-[CH3-])(<-NC(C)C(C)N->3CCc2ccccn2)<-N=1[O],CC1=C(C)[N-]2CCc3ccccn3->[Co+3]<-23(<-[CH3-])(<-NC(C)C(C)N->3CCc2ccccn2)<-N1=O,CC1=C(C)[N-]2CCc3ccccn3->[Co+3]<-23(<-[CH3-])(<-NC(C)C(C)N->3CCc2ccccn2)<-N1=O
AQERIY,Cc1cc(C)c(N2C[C@@H]3CCc4ccccc4N3[C]2->[Ru+4]2(<-[Cl-])(<-[Cl-])<-[CH-]=C3C=C[CH-]C=C3O->2C(C)C)c(C)c1,C30 H34 Cl2 N2 O1 Ru1,0.0,Cc1cc(C)c(N2CC3CCc4ccccc4N3[C]2->[Ru+4]2(<-[Cl-])(<-[Cl-])<-[CH-2]c3ccccc3O->2C(C)C)c(C)c1,Cc1cc(C)c(N2CC3CCc4ccccc4N3[C]2->[Ru+2]2(<-[Cl-])(<-[Cl-])<-[CH]c3ccccc3O->2C(C)C)c(C)c1,Cc1cc(C)c(N2CC3CCc4ccccc4N3[C]2->[Ru+2]2(<-[Cl-])(<-[Cl-])<-[CH]c3ccccc3O->2C(C)C)c(C)c1
AQOBOZ,[Cl-]->[Ir+3]1234(<-C5=C->1[C@H]1C[C@@H]5C->2=C->31)(<-[CH-]1[C@H]([C@@H]2[C@H]3C=C[C@H](C3)[CH-]->42)[C@H]2C=C[C@@H]1C2)<-n1ccccc1,C26 H29 Cl1 Ir1 N1,0.0,[Cl-]->[Ir+3]1234(<-C5=C->1C1CC5C->2=C->31)(<-[CH-]1C2C=CC(C2)C1C1C2C=CC(C2)[CH-]->41)<-n1ccccc1,[Cl-]->[Ir+3]1234(<-C5=C->1C1CC5C->2=C->31)(<-[CH-]1C2C=CC(C2)C1C1C2C=CC(C2)[CH-]->41)<-n1ccccc1,[Cl-]->[Ir+3]12(<-C3=C->1C1C=CC3C1)(<-[CH-]1C3C=CC(C3)C1C1C3C=CC(C3)[CH-]->21)<-n1ccccc1
AQOZAI,CN/C1=N/[P+](OC(C)C)(OC(C)C)[S-]->[Ni+2]2(<-[S-]1)<-[S-]/C(=N\[P+](OC(C)C)(OC(C)C)[S-]->2)NC,C16 H36 N4 Ni1 O4 P2 S4,0.0,CNC1=NP(OC(C)C)(OC(C)C)=S->[Ni+2]2(<-S=P(N=C(NC)[S-]->2)(OC(C)C)OC(C)C)<-[S-]1,CNC1=N[P+](OC(C)C)(OC(C)C)[S-]->[Ni+2]2(<-[S-]1)<-[S-]C(=N[P+](OC(C)C)(OC(C)C)[S-]->2)NC,CNC1=N[P+](OC(C)C)(OC(C)C)[S-]->[Ni+2]2(<-[S-]1)<-[S-]C(=N[P+](OC(C)C)(OC(C)C)[S-]->2)NC
ARAFOQ,,C19 H21 N2 O5 Zn1 1+,1.0,O=C(CCc1ccc(O)cc1)[O-]->[Zn+2]1(<-O)(<-O)<-n2ccccc2-c2ccccn->12,O=C(CCc1ccc(O)cc1)[O-]->[Zn+2]1(<-O)(<-O)<-n2ccccc2-c2ccccn->12,Oc1ccc(CCC23=O->[Zn+2]<-24(<-O)(<-O)(<-[O-]3)<-n2ccccc2-c2ccccn->42)cc1
AREQAP,CN1(C)CCN(C)(C)->[Pd+2]<-1(<-[CH3-])<-[CH-](F)C(F)(F)F,C9 H20 F4 N2 Pd1,0.0,CN1(C)CCN(C)(C)->[Pd+2]<-1(<-[CH3-])<-[CH-](F)C(F)(F)F,CN1(C)CCN(C)(C)->[Pd+2]<-1(<-[CH3-])<-[CH-](F)C(F)(F)F,CN1(C)CCN(C)(C)->[Pd+2]<-1(<-[CH3-])<-[CH-](F)C(F)(F)F
ARINIY,C/C1=C(\C)[N-](O)->[Co+3]23(<-[CH2-]CCO[N-]->2/C(C)=C(/C)N->3=O)(<-N1=O)<-n1cc[nH]c1,C14 H23 Co1 N6 O4,0.0,CC1C(C)=N(O)->[Co+]23(<-[CH2-]CCON->2=C(C)C(C)=N->3[O])(<-N=1[O])<-n1cc[nH]c1,CC1=C(C)[N-](O)->[Co+3]23(<-[CH2-]CCO[N-]->2C(C)=C(C)N->3=O)(<-N1=O)<-n1cc[nH]c1,CC1=C(C)[N-](O)->[Co+3]23(<-[CH2-]CCO[N-]->2C(C)=C(C)N->3=O)(<-N1=O)<-n1cc[nH]c1
AROJUM,[O-2]->[Re+5]123(<-[Cl-])<-[N-]4CCN->1CCN->2CCN->3CC4,C8 H19 Cl1 N4 O1 Re1 1+,1.0,[O-2]->[Re+5]123(<-[Cl-])<-[N-]4CCN->1CCN->2CCN->3CC4,[O-2]->[Re+5]123(<-[Cl-])<-[N-]4CCN->1CCN->2CCN->3CC4,[O-2]->[Re+5]123(<-[Cl-])<-[N-]4CCN->1CCN->2CCN->3CC4
ARUVOZ,Cc1cc(C)n2->[Nb+5]345(<-[C-]#[O+])(<-[C-](/C)=[C-]->3/C)(<-[c-]3cccc[c-]->43)<-n3c(C)cc(C)n3[BH-](n12)n1c(C)cc(C)n->51,C26 H32 B1 N6 Nb1 O1,0.0,Cc1cc(C)n2->[Nb+]345(<-[C-]#[O+])(<-C(C)#C->3C)(<-c3ccccc->43)<-n3c(C)cc(C)n3[BH-](n12)n1c(C)cc(C)n->51,Cc1cc(C)n2->[Nb+]345(<-[C-]#[O+])(<-C6=CC=CC=C->3=6)(<-C(C)#C->4C)<-n3c(C)cc(C)n3[BH-](n12)n1c(C)cc(C)n->51,Cc1cc(C)n2->[Nb+3]345(<-C(C)#C->3C)(<-[C-](=O)c3cccc[c-]->43)<-n3c(C)cc(C)n3[BH-](n12)n1c(C)cc(C)n->51
ASANEO,,C20 H42 B1 Cl2 N1 P2 Pt1 Si2,0.0,C[Si](C)(C)[N+](=[B-](Cl)C(=[CH-]->[Pt+2](<-[Cl-])(<-P(C)(C)C)<-P(C)(C)C)c1ccccc1)[Si](C)(C)C,C[Si](C)(C)N(B(Cl)C(=[CH-]->[Pt+2](<-[Cl-])(<-P(C)(C)C)<-P(C)(C)C)c1ccccc1)[Si](C)(C)C,C[Si](C)(C)N(B(Cl)C(=[CH-]->[Pt+2](<-[Cl-])(<-P(C)(C)C)<-P(C)(C)C)c1ccccc1)[Si](C)(C)C
ASAVOH,CC1(C)C(=O)[N-]2->[Mn@TB12+5]34(<-[O-2])<-[N-](C(=O)C2(C)C)c2ccccc2[N-]->3C(=O)C(C)(C)[N-]->4C1=O,C19 H22 Mn1 N4 O5 1-,-1.0,CC1(C)C(=O)[N-]2->[Mn+5]34(<-[O-2])<-[N-](C(=O)C2(C)C)c2ccccc2[N-]->3C(=O)C(C)(C)[N-]->4C1=O,CC1(C)C(=O)[N-]2->[Mn+5]34(<-[O-2])<-[N-](C(=O)C2(C)C)c2ccccc2[N-]->3C(=O)C(C)(C)[N-]->4C1=O,CC1(C)C(=O)[N-]2->[Mn+5]34(<-[O-2])<-[N-](C(=O)C2(C)C)c2ccccc2[N-]->3C(=O)C(C)(C)[N-]->4C1=O
ASISIE,O=C1[O-]->[V+5]23(<-[O-2])(<-[O-][O-]->2)(<-[O-]C1=O)<-n1cccc2ccc4cccn->3c4c21,C14 H8 N2 O7 V1 1-,-1.0,O=C1[O-]->[V+5]23(<-[O-2])(<-[O-][O-]->2)(<-[O-]C1=O)<-n1cccc2ccc4cccn->3c4c21,O=C1[O-]->[V+5]23(<-[O-2])(<-[O-][O-]->2)(<-[O-]C1=O)<-n1cccc2ccc4cccn->3c4c21,O=C1[O-]->[V+5]23(<-[O-2])(<-[O-][O-]->2)(<-[O-]C1=O)<-n1cccc2ccc4cccn->3c4c21
ASOZOX,,C14 H16 N9 Ni1 O1 S5 1+,1.0,CO->[Ni+2]12(<-[N-]=C=S)(<-n3c(-c4csc(N)n->14)csc3N)<-n1c(-c3csc(N)n->23)csc1N,CO->[Ni+2]12(<-[N-]=C=S)(<-n3c(-c4csc(N)n->14)csc3N)<-n1c(-c3csc(N)n->23)csc1N,CO.Nc1scc2n1->[Ni+2]1(<-[N-]=C=S)(<-n3c-2csc3N)<-n2c(csc2N)-c2csc(N)n->12
ATAGUZ,,C23 H28 Cl2 Hg1 N2 O10 S3,0.0,[O-][Cl+3]([O-])([O-])[O-]->[Hg+2]1234(<-[O-][Cl+3]([O-])([O-])[O-])<-O5CCO->1CCS->2CCN->3(c1ccc(-c2nc3ccccc3s2)cc1)CCS->4CC5,[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-]Cl.[O-]Cl.c1ccc2sc(-c3ccc(N4CCS5->[Hg+14]<-S(CCOCCOCC5)CC4)cc3)nc2c1,[O-2].[O-2].[O-2].[O-2].[O-2]->[Hg+14]1(<-[O-2])<-S2CCOCCOCCS->1CCN(c1ccc(-c3nc4ccccc4s3)cc1)CC2.[O-]Cl.[O-]Cl
ATENET,Cc1cc(C)c2[O-]->[V+5]34(<-[O-2])<-[O-]CCN->3(Cc2c1)Cc1cc(C)cc(C)c1[O-]->4,C20 H24 N1 O4 V1,0.0,Cc1cc(C)c2[O-]->[V+5]34(<-[O-2])<-[O-]CCN->3(Cc2c1)Cc1cc(C)cc(C)c1[O-]->4,Cc1cc(C)c2[O-]->[V+5]34(<-[O-2])<-[O-]CCN->3(Cc2c1)Cc1cc(C)cc(C)c1[O-]->4,Cc1cc(C)c2[O-]->[V+5]3(<-[O-2])<-[O-]CCN(Cc2c1)Cc1cc(C)cc(C)c1[O-]->3
ATIKOD,,C16 H26 Cl1 Nb1 Si1,0.0,CC(C)[Si-](Cl)(C(C)C)->[NbH2+3]12345678(<-c9c->1c->2[cH-]->3c->49)<-c1c->5c->6[cH-]->7c->81,CC(C)[Si-](Cl)(C(C)C)->[NbH2+3]12345678(<-c9c->1c->2[cH-]->3c->49)<-c1c->5c->6[cH-]->7c->81,CC(C)[Si-](Cl)(C(C)C)->[NbH2+3]12345(<-c6c->1c->2[cH-]->3c->46)<-c1ccc[cH-]->51
ATOGEW,Cc1cc2C(=O->[Pd@TB7+2](<-NS(=O)(=O)c3ccc(Cl)cc3)(<-[O-]S(=O)(=O)C(F)(F)F)<-[c-]2cc1C)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,C26 H29 Cl1 F3 N1 O6 Pd1 S2,0.0,Cc1cc2C(=O->[Pd+2](<-NS(=O)(=O)c3ccc(Cl)cc3)(<-[O-]S(=O)(=O)C(F)(F)F)<-[c-]2cc1C)C12CC3CC(CC(C3)C1)C2,Cc1cc2C(=O->[Pd+2](<-NS(=O)(=O)c3ccc(Cl)cc3)(<-[O-]S(=O)(=O)C(F)(F)F)<-[c-]2cc1C)C12CC3CC(CC(C3)C1)C2,Cc1cc2C(=O->[Pd+2]3(<-NS(=O)(=O->3)c3ccc(Cl)cc3)(<-[O-]S(=O)(=O)C(F)(F)F)<-[c-]2cc1C)C12CC3CC(CC(C3)C1)C2
ATULUY,CCOC(=O)c1ccn(->[Zn+2](<-[O-][N+](=O)[O-])(<-[O-][N+](=O)[O-])<-n2ccc(C(=O)OCC)cc2CO)c(CO)c1,C18 H22 N4 O12 Zn1,0.0,CCOC(=O)c1ccn2->[Zn+2]3(<-[O-][N+](=O)[O-])(<-[O-][N+](=O)[O-])(<-OCc2c1)<-OCc1cc(C(=O)OCC)ccn->31,CCOC(=O)c1ccn2->[Zn+2]3(<-[O-][N+](=O)[O-])(<-[O-][N+](=O)[O-])(<-OCc2c1)<-OCc1cc(C(=O)OCC)ccn->31,CCOC(=O)c1ccn(->[Zn+2]23(<-[O-][N+](=O)[O-]->2)(<-[O-][N+](=O)[O-]->3)<-n2ccc(C(=O)OCC)cc2CO)c(CO)c1
ATUSAK,,C32 H40 Cl2 Hf1,0.0,Cc1c(C)c(C)c23->[Hf+4]456789%10%11(<-[Cl-])(<-[Cl-])<-c%12(C)c->4(C)c->54c(C)c(C)c(C)c(C)[c-]->64c->7%12CCc->82[c-]->9(C)c->%10(C)c->%113c1C,Cc1c(C)c(C)c23->[Hf+4]456789%10%11(<-[Cl-])(<-[Cl-])<-c(C)(c->42c1C)[c-]->5(C)c->63CCc->71c->82c(C)c(C)c(C)c(C)c->92c->%10(C)[c-]->%111C,Cc1c(C)c(C)c23->[Hf+4]456789%10%11(<-[Cl-])(<-[Cl-])<-c(C)(c->42c1C)[c-]->5(C)c->63CCc->71c->82c(C)c(C)c(C)c(C)c->92c->%10(C)[c-]->%111C
AVAMIU,Cc1cccc(C)c1/N=[C-]1/N(C(=N->[Pt@+2]<-1(<-[Cl-])<-[C-]#[N+]c1c(C)cccc1C)c1ccccc1)c1ccccc1,C31 H29 Cl1 N4 Pt1,0.0,Cc1cccc(C)c1N=[C]1N(C(=N->[Pt+]<-1(<-[Cl-])<-[C-]#[N+]c1c(C)cccc1C)c1ccccc1)c1ccccc1,Cc1cccc(C)c1N=[C-]1N(C(=N->[Pt+2]<-1(<-[Cl-])<-[C-]#[N+]c1c(C)cccc1C)c1ccccc1)c1ccccc1,Cc1cccc(C)c1N=[C-]1N(C(=N->[Pt+2]<-1(<-[Cl-])<-[C-]#[N+]c1c(C)cccc1C)c1ccccc1)c1ccccc1
AVETIE,[O-2]->[Mo+6]12(<-[O-2])(<-O=C3C=CC=C/C3=C/NCCO)<-[O-]CC/N->1=C/c1ccccc1[O-]->2,C18 H20 Mo1 N2 O6,0.0,[O-2]->[Mo+6]12(<-[O-2])(<-[O-]CCN->1=Cc1ccccc1[O-]->2)<-[O-]c1ccccc1C=[NH+]CCO,[O-2]->[Mo+6]12(<-[O-2])(<-O=C3C=CC=CC3=CNCCO)<-[O-]CCN->1=Cc1ccccc1[O-]->2,[O-2]->[Mo+6]12(<-[O-2])(<-O=C3C=CC=CC3=CNCCO)<-[O-]CCN->1=Cc1ccccc1[O-]->2
AVINOI,CC(C)c1cccc(C(C)C)c1/N1=C2C(=N(/c3c(C(C)C)cccc3C(C)C)->[Rh+]<-1(<-[Cl-])<-[C-]#[O+])/c1cccc3cccc/2c13,C37 H40 Cl1 N2 O1 Rh1,0.0,CC(C)c1cccc(C(C)C)c1N1=C2C(=N(c3c(C(C)C)cccc3C(C)C)->[Rh+]<-1(<-[Cl-])<-[C-]#[O+])c1cccc3cccc2c13,CC(C)c1cccc(C(C)C)c1[N-]1C2=C([N-](c3c(C(C)C)cccc3C(C)C)->[Rh+3]<-1(<-[Cl-])<-[C-]#[O+])c1cccc3cccc2c13,CC(C)c1cccc(C(C)C)c1[N-]1C2=C([N-](c3c(C(C)C)cccc3C(C)C)->[Rh+3]<-1(<-[Cl-])<-[C-]#[O+])c1cccc3cccc2c13
AVOQUX,N->[Zn+2](<-N)(<-N)<-[n-]1cc(Cl)c(=O)[nH]c1=O,C4 H11 Cl1 N5 O2 Zn1 1+,1.0,N->[Zn+2](<-N)(<-N)<-[n-]1cc(Cl)c(=O)[nH]c1=O,N->[Zn+2](<-N)(<-N)<-[n-]1cc(Cl)c(=O)[nH]c1=O,N->[Zn+2]12(<-N)(<-N)<-[O-]c->13[nH]c(=O)c(Cl)cn->23
AVUTIU,CCCO[S@@](=O)([O-])->[Pd+2]1(<-[c-]2c(F)c(F)c(F)c(F)c2F)<-N(C)(C)CCN->1(C)C,C15 H23 F5 N2 O3 Pd1 S1,0.0,CCCO[SH](=O)(=O)->[Pd+]1(<-[c-]2c(F)c(F)c(F)c(F)c2F)<-N(C)(C)CCN->1(C)C,CCCOS(=O)([O-])->[Pd+2]1(<-[c-]2c(F)c(F)c(F)c(F)c2F)<-N(C)(C)CCN->1(C)C,CCCOS(=O)([O-])->[Pd+2]1(<-[c-]2c(F)c(F)c(F)c(F)c2F)<-N(C)(C)CCN->1(C)C
AWIGOC,CC(=O)[CH2-]->[Pd+2]1(<-[Cl-])<-n2ccccc2-c2ccccn->12,C13 H13 Cl1 N2 O1 Pd1,0.0,CC(=O)[CH2-]->[Pd+2]1(<-[Cl-])<-n2ccccc2-c2ccccn->12,CC(=O)[CH2-]->[Pd+2]1(<-[Cl-])<-n2ccccc2-c2ccccn->12,CC1(=O)[CH2-]->[Pd+2]<-12(<-[Cl-])<-n1ccccc1-c1ccccn->21
AXACUX,,C27 H30 B1 Cl2 La1 N8,0.0,Cc1cc(C)[n-]2->[La+3]34(<-[Cl-])(<-[Cl-])(<-n5cccc6ccc7cccn->3c7c65)<-[n-]3c(C)cc(C)[n+]3[BH-]([n+]12)[n+]1c(C)cc(C)[n-]->41,CC1CC(C)N2N1[BH-]1N3C(C)CC(C)N3[La+2]23(<-[Cl-])(<-[Cl-])(N2CCCC4CCC5CCCN3C5C42)N2C(C)CC(C)N12,CC1CC(C)N2N1[BH-]1N3C(C)CC(C)N3[La+2]23(<-[Cl-])(<-[Cl-])(N2CCCC4CCC5CCCN3C5C42)N2C(C)CC(C)N12
AXEJAP,COc1cccc2P(c3ccccc3)(c3ccccc3)->[Pd+2](<-[Cl-])(<-[Cl-])<-N(C)(c12)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,C30 H34 Cl2 N1 O1 P1 Pd1,0.0,COc1cccc2P(c3ccccc3)(c3ccccc3)->[Pd+2](<-[Cl-])(<-[Cl-])<-N(C)(c12)C12CC3CC(CC(C3)C1)C2,COc1cccc2P(c3ccccc3)(c3ccccc3)->[Pd+2](<-[Cl-])(<-[Cl-])<-N(C)(c12)C12CC3CC(CC(C3)C1)C2,COc1cccc2P(c3ccccc3)(c3ccccc3)->[Pd+2](<-[Cl-])(<-[Cl-])<-N(C)(c12)C12CC3CC(CC(C3)C1)C2
AXIJEW,,C17 H31 P1 Zr1,0.0,fail,CC12=C->[Zr+2]<-1345678(<-C=C->3(C)C->4=C->5(C)[CH2-]->6)(<-[CH2-]C->7(C)=C->82)<-P(C)(C)C,CC12=C->[Zr+2]<-1345678(<-C=C->3(C)C->4=C->5(C)[CH2-]->6)(<-[CH2-]C->7(C)=C->82)<-P(C)(C)C
AXODEW,,C22 H16 Hg1 N2 O3,0.0,COc1ccc(N=Cc2ccc([N+](=O)[O-])cc2)[c-](->[Hg+2]<-[C-]#Cc2ccccc2)c1,COc1ccc(N=Cc2ccc([N+](=O)[O-])cc2)[c-](->[Hg+2]<-[C-]#Cc2ccccc2)c1,COc1ccc(N=Cc2ccc([N+](=O)[O-])cc2)[c-](->[Hg+2]<-[C-]#Cc2ccccc2)c1
AXOWIV,[Cl-]->[Cu@OH14+3]12<-[O-]c3ccccc3CN(CCc3ccccn->13)Cc1ccccn->21,C20 H20 Cl1 Cu1 N3 O1 1+,1.0,[Cl-]->[Cu+3]123<-[O-]c4ccccc4CN->1(CCc1ccccn->21)Cc1ccccn->31,[Cl-]->[Cu+3]123<-[O-]c4ccccc4CN->1(CCc1ccccn->21)Cc1ccccn->31,[Cl-]->[Cu+3]123<-[O-]c4ccccc4CN->1(CCc1ccccn->21)Cc1ccccn->31
AXUFUU,[Br-]->[Zn+2](<-[Br-])(<-O=C1C=Cc2ccccc2/C1=C/NCc1ccccc1)<-O=C1C=Cc2ccccc2/C1=C/NCc1ccccc1,C36 H30 Br2 N2 O2 Zn1,0.0,[Br-]->[Zn+2](<-[Br-])(<-O=C1C=Cc2ccccc2C1=CNCc1ccccc1)<-O=C1C=Cc2ccccc2C1=CNCc1ccccc1,[Br-]->[Zn+2](<-[Br-])(<-O=C1C=Cc2ccccc2C1=CNCc1ccccc1)<-O=C1C=Cc2ccccc2C1=CNCc1ccccc1,[Br-]->[Zn+2](<-[Br-])(<-O=C1C=Cc2ccccc2C1=CNCc1ccccc1)<-O=C1C=Cc2ccccc2C1=CNCc1ccccc1
AYADAF,[Cl-]->[Ni@OH2+2]12<-S=C(N=N->1/C(=C1/C=CC=C[N-]->21)c1ccccn1)N1CCCC1,C16 H16 Cl1 N5 Ni1 S1,0.0,[Cl-]->[Ni+2]12<-[S-]C(=NN->1=C(c1ccccn1)c1ccccn->21)N1CCCC1,[Cl-]->[Ni+2]12<-S=C(N=N->1C(=C1C=CC=C[N-]->21)c1ccccn1)N1CCCC1,[Cl-]->[Ni+2]12<-S=C(N=N->1C(=C1C=CC=C[N-]->21)c1ccccn1)N1CCCC1
AYEVEF,Cc1cccc(C)c1C1=S=[C-](c2c(C)cccc2C)->[W+6]2345(<-[Cl-])(<-[Cl-])(<-[Cl-])(<-[S-]1)<-c1c->2c->3[cH-]->4c->51,C23 H23 Cl3 S2 W1,0.0,Cc1cccc(C)c1C1S[C-2](c2c(C)cccc2C)->[W+6]2345(<-[Cl-])(<-[Cl-])(<-[Cl-])(<-S=1)<-c1c->2c->3[cH-]->4c->51,Cc1cccc(C)c1C1S#C(c2c(C)cccc2C)->[W+4]2345(<-[Cl-])(<-[Cl-])(<-[Cl-])(<-S=1)<-c1c->2c->3[cH-]->4c->51,Cc1cccc(C)c1C1S#C(c2c(C)cccc2C)->[W+4]2345(<-[Cl-])(<-[Cl-])(<-[Cl-])(<-S=1)<-c1c->2c->3[cH-]->4c->51
AYOGUR,,C39 H27 Ir1 N2 O4,0.0,fail,CC1=CC(C)=O->[Ir+3]23(<-[O-]1)(<-[c-]1ccccc1-c1oc4ccc5ccccc5c4n->21)<-[c-]1ccccc1-c1oc2ccc4ccccc4c2n->31,CC1=CC(C)=O->[Ir+3]23(<-[O-]1)(<-[c-]1ccccc1-c1oc4ccc5ccccc5c4n->21)<-[c-]1ccccc1-c1oc2ccc4ccccc4c2n->31
AYUHEJ,,C27 H39 B1 Cl1 Co1 N6 S3,0.0,Cc1cc(C(C)(C)C)nn2B34n5nc(C(C)(C)C)cc(C)c5=S->[Co+]<-3(<-[Cl-])(<-S=c12)<-S=c1c(C)cc(C(C)(C)C)nn14,Cc1cc(C(C)(C)C)nn2B34n5nc(C(C)(C)C)cc(C)c5=S->[Co+]<-3(<-[Cl-])(<-S=c12)<-S=c1c(C)cc(C(C)(C)C)nn14,Cc1cc(C(C)(C)C)nn2B34n5nc(C(C)(C)C)cc(C)c5=S->[Co+]<-3(<-[Cl-])(<-S=c12)<-S=c1c(C)cc(C(C)(C)C)nn14
